id	name	sido	gu	addr	x	y	class_2008	class_2009	class_2010	class_2011	class_2012	class_2013	class_2014	class_2015	class_2016	class_2017	class_2018	class_2019	class_2020	class_2021	class_2022	class_2023	student_2008	student_2009	student_2010	student_2011	student_2012	student_2013	student_2014	student_2015	student_2016	student_2017	student_2018	student_2019	student_2020	student_2021	student_2022	student_2023
S050000480	임곡초등학교	광주	광산구	광주광역시 광산구 하림길 26	126.7469158	35.2207868	7	7	7	7	7	7	6	6	6	6	6	6	7	7	7	7	87	98	81	70	63	63	60	58	48	43	37	35	37	48	35	31
S050001233	장덕초등학교	광주	광산구	광주광역시 광산구 수등로 27	126.8130699	35.1860618	0	12	43	47	55	55	54	54	54	54	53	52	47	47	45	42	0	291	1427	1584	1961	1962	1636	1515	1330	1289	1211	1147	1074	1021	969	895
S050000483	정암초등학교	광주	광산구	광주광역시 광산구 첨단과기로 104	126.837599	35.2231291	32	30	29	30	30	28	28	28	27	26	26	29	31	31	28	28	1023	918	821	788	705	656	646	637	608	580	577	572	692	656	650	593
S050000487	진만초등학교	광주	광산구	광주광역시 광산구 목련로394번길 40-10	126.834025	35.183535	31	30	29	27	26	26	24	23	22	20	19	19	17	19	22	20	966	881	765	707	621	568	496	483	442	406	372	353	343	352	328	395
S050001114	첨단초등학교	광주	광산구	광주광역시 광산구 임방울대로 727-20	126.837975	35.220018	35	33	32	31	31	29	27	27	25	23	24	22	19	19	20	21	1128	994	886	823	764	685	633	603	513	492	467	437	378	407	401	395
S050001235	큰별초등학교	광주	광산구	광주광역시 광산구 수등로 115	126.8219043	35.1833883	0	12	35	37	37	45	46	47	48	48	48	48	48	48	48	48	0	294	959	1070	1101	1076	1214	1335	1402	1406	1415	1399	1332	1258	1162	1076
S050000491	평동초등학교	광주	광산구	광주광역시 광산구 평동로 741	126.7555249	35.1274058	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	102	86	77	60	50	54	63	74	78	85	91	82	73	70	75	107
S050000493	풍영초등학교	광주	광산구	광주광역시 광산구 수등로258번길 53	126.840463	35.18321	42	42	42	42	42	41	39	38	36	36	36	35	35	33	31	32	1613	1446	1371	1259	1146	998	893	853	815	794	768	749	704	711	666	652
S050000498	하남중앙초등학교	광주	광산구	광주광역시 광산구 산정로6번길 21-20	126.805525	35.168401	31	28	25	22	21	20	19	19	19	20	19	22	22	20	20	22	942	806	653	557	492	431	391	383	359	358	349	362	341	317	295	305
S050000499	하남초등학교	광주	광산구	광주광역시 광산구 하남대로54번길 10	126.798759	35.179516	7	7	13	19	21	25	25	31	33	33	35	39	40	38	37	37	97	84	236	484	522	579	610	682	741	750	811	918	884	849	772	743
S050000413	광주농성초등학교	광주	남구	광주광역시 남구 금화로481번길 7	126.890362	35.148274	30	29	27	26	24	29	29	28	25	23	21	21	19	18	17	16	917	809	716	641	575	653	635	605	518	465	454	441	379	362	329	285
S050000414	광주대성초등학교	광주	남구	광주광역시 남구 서동로2번길 8	126.905138	35.144507	28	25	23	22	28	27	27	27	27	29	31	32	32	29	29	28	820	725	598	553	684	622	606	615	608	637	670	693	675	631	621	568
S050000415	광주방림초등학교	광주	남구	광주광역시 남구 큰방림길 20	126.920588	35.133749	21	20	23	23	22	26	26	26	24	27	29	29	29	29	29	26	618	540	602	539	512	518	514	507	477	536	546	557	563	566	540	486
S050000416	광주백운초등학교	광주	남구	광주광역시 남구 독립로 51	126.899987	35.137715	23	24	22	21	21	22	26	25	24	25	28	29	28	26	29	26	679	658	569	513	466	444	470	466	448	500	541	558	518	535	558	538
S050000417	광주봉주초등학교	광주	남구	광주광역시 남구 봉주길 32	126.889925	35.136649	38	36	33	38	34	31	31	30	27	26	25	25	23	23	23	21	1124	1023	879	824	730	680	639	571	533	490	473	469	440	413	410	389
S050000418	광주삼육초등학교	광주	남구	광주광역시 남구 회서로 30	126.893575	35.129674	16	17	18	18	18	18	18	18	18	18	18	18	18	18	18	18	523	575	589	585	600	600	605	605	593	598	612	606	601	590	582	570
S050000421	광주송원초등학교	광주	남구	광주광역시 남구 송암로 73	126.8740705	35.1091923	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	573	581	576	566	587	577	566	573	575	572	573	569	574	576	569	564
S050000423	광주월산초등학교	광주	남구	광주광역시 남구 월산로116번길 6	126.8984805	35.1475719	18	17	16	14	12	12	12	12	13	13	13	13	13	13	12	13	439	394	334	264	212	184	191	188	181	193	213	206	201	195	213	205
S050000424	광주제석초등학교	광주	남구	광주광역시 남구 봉선로51번길 14	126.90635	35.128207	32	30	28	27	25	28	26	28	28	30	32	29	29	27	27	28	996	910	798	681	621	603	564	639	626	629	623	644	637	584	607	583
S050000425	광주학강초등학교	광주	남구	광주광역시 남구 양림로 92	126.918738	35.138357	16	22	22	24	24	24	25	24	26	29	30	31	31	31	30	28	419	584	565	585	541	549	537	512	524	549	602	613	621	623	591	561
S050000427	광주효덕초등학교	광주	남구	광주광역시 남구 화산로 7	126.8979	35.113074	55	49	48	46	45	42	42	39	38	38	37	37	39	40	38	35	2201	1522	1324	1284	1170	1045	1003	926	878	853	888	873	818	833	811	772
S050000433	대촌중앙초등학교	광주	남구	광주광역시 남구 고싸움로152번길 1	126.8330763	35.0825487	7	7	7	7	7	7	8	9	9	11	12	13	13	14	19	19	128	105	116	97	95	110	134	144	159	169	185	198	189	240	243	328
S050000437	무학초등학교	광주	남구	광주광역시 남구 월지길 7	126.8044919	35.0667087	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	106	100	87	74	59	53	44	43	52	51	57	56	48	57	46	41
S050000445	봉선초등학교	광주	남구	광주광역시 남구 봉선중앙로118번길 4	126.912063	35.131315	33	31	30	29	28	28	25	26	25	25	25	21	21	18	17	17	1026	937	848	754	685	653	592	577	523	478	450	419	390	356	336	313
S050001135	불로초등학교	광주	남구	광주광역시 남구 제석로80번길 58-5	126.9143344	35.1209654	29	30	30	32	32	30	31	30	32	32	33	33	33	35	36	36	924	930	937	922	829	769	757	765	759	761	783	793	802	892	993	1041
S050001288	빛여울초등학교	광주	남구	광주광역시 남구 효천중앙로 4	126.869103	35.1031734	0	0	0	0	0	0	0	0	0	0	0	13	34	36	41	44	0	0	0	0	0	0	0	0	0	0	0	272	751	858	967	1056
S050000477	유안초등학교	광주	남구	광주광역시 남구 봉선로175번길 16	126.91435	35.125415	41	41	41	41	41	41	40	39	39	40	39	36	35	33	34	34	1447	1388	1324	1224	1115	1030	1008	968	938	893	867	825	789	777	791	739
S050000482	장산초등학교	광주	남구	광주광역시 남구 회서로 27	126.8946504	35.1308983	32	32	33	31	30	29	29	29	29	30	29	29	28	33	32	32	1007	950	845	759	715	641	614	649	617	619	588	578	550	575	674	635
S050000485	조봉초등학교	광주	남구	광주광역시 남구 봉선로144번길 8	126.9109	35.121674	20	19	22	24	23	24	24	26	26	32	32	32	32	33	34	34	621	598	594	606	617	623	597	720	765	850	899	899	944	928	955	923
S050001194	진남초등학교	광주	남구	광주광역시 남구 효우로60번길 12	126.9024061	35.1092108	15	22	25	30	32	33	33	33	38	38	37	37	33	29	27	21	510	637	682	862	862	849	869	895	871	828	771	751	641	589	526	434
S050000488	진월초등학교	광주	남구	광주광역시 남구 광복마을4길 40	126.8933	35.120849	40	41	41	39	41	38	37	34	33	33	33	32	32	32	33	32	1390	1337	1230	1144	1093	935	862	820	780	767	739	745	739	725	732	669
S050001239	진제초등학교	광주	남구	광주광역시 남구 서문대로654번길 45	126.9036375	35.1156321	0	18	24	23	25	25	24	27	27	27	28	28	28	28	28	27	0	535	648	640	620	606	593	642	644	634	668	669	655	641	624	569
S050001289	효천초등학교	광주	남구	광주광역시 남구 효우2로 70	126.8848612	35.1006858	0	0	0	0	0	0	0	21	29	33	40	43	43	45	50	50	0	0	0	0	0	0	0	365	623	748	916	985	1009	1102	1144	1129
S050000212	광주계림초등학교	광주	동구	광주광역시 동구 중앙로 320	126.9218981	35.1603707	34	33	32	32	31	31	30	28	26	25	31	28	29	34	36	46	1060	1002	904	825	744	723	653	614	563	552	537	572	585	618	745	982
S050000213	광주남초등학교	광주	동구	광주광역시 동구 지원로5번길 20	126.933275	35.126265	33	32	34	33	35	32	33	36	36	28	28	28	26	26	25	26	1070	938	892	813	807	742	734	695	661	596	565	580	520	516	505	529
S050000214	광주동산초등학교	광주	동구	광주광역시 동구 준법로 16	126.935063	35.148765	23	23	22	26	25	25	23	22	21	21	23	22	21	21	19	17	681	627	591	562	513	479	442	438	413	420	428	392	374	362	352	311
S050000221	광주산수초등학교	광주	동구	광주광역시 동구 산수길 28	126.928248	35.1558183	19	17	17	15	12	11	11	9	9	9	10	12	12	13	13	13	503	459	383	313	268	224	189	163	157	144	162	169	195	197	205	195
S050000224	광주서석초등학교	광주	동구	광주광역시 동구 제봉로82번길 26	126.92415	35.147374	13	15	16	15	13	11	10	11	10	11	10	9	10	9	9	9	397	372	343	303	252	204	184	180	171	170	159	142	156	138	149	130
S050000228	광주용산초등학교	광주	동구	광주광역시 동구 화산로 334	126.9316247	35.1187793	12	12	11	11	11	10	9	8	8	7	7	7	11	11	12	13	301	276	267	247	213	170	131	120	103	82	85	78	169	197	208	207
S050000231	광주장원초등학교	광주	동구	광주광역시 동구 무등로 533	126.937775	35.157449	15	15	14	14	14	12	12	12	12	11	12	12	12	11	11	12	403	368	339	307	288	277	248	235	198	188	190	192	194	189	201	204
S050000233	광주중앙초등학교	광주	동구	광주광역시 동구 제봉로 167	126.918263	35.151599	7	7	6	7	8	7	7	6	6	6	6	6	6	6	6	6	195	177	146	139	121	102	88	70	66	54	50	45	33	32	32	31
S050000240	광주학운초등학교	광주	동구	광주광역시 동구 의재로 181	126.947125	35.133299	29	29	27	21	22	23	23	23	23	24	24	24	24	24	23	23	737	668	620	560	543	508	507	503	509	485	524	518	476	465	470	441
S050000262	율곡초등학교	광주	동구	광주광역시 동구 밤실로 142	126.9360091	35.1603102	29	27	27	26	25	23	21	21	20	20	20	20	20	19	19	16	923	831	725	665	567	507	458	427	388	383	373	362	351	342	328	298
S050001464	지한초등학교	광주	동구	광주광역시 동구 남계길 37	126.940102	35.0940891	0	0	0	0	0	0	0	0	0	7	8	11	17	19	22	22	0	0	0	0	0	0	0	0	0	91	138	177	265	342	404	424
S050000210	각화초등학교	광주	북구	광주광역시 북구 각화대로39번길 10	126.936188	35.182051	25	24	22	21	18	16	16	15	14	13	22	20	21	26	27	27	731	653	558	483	384	336	316	288	288	250	353	395	393	483	526	542
S050001287	건국초등학교	광주	북구	광주광역시 북구 첨단연신로108번길 86	126.8657724	35.2105939	0	0	0	0	0	0	0	34	34	36	48	48	49	49	51	51	0	0	0	0	0	0	0	827	947	1056	1167	1238	1232	1221	1238	1212
S050000211	경양초등학교	광주	북구	광주광역시 북구 서강로 133	126.8748889	35.1836709	35	35	35	35	33	32	30	29	27	25	22	20	0	0	0	19	1140	1113	997	933	843	749	687	626	570	494	454	397	0	0	0	354
S000003503	광주교육대학교광주부설초등학교	광주	북구	광주광역시 북구 필문대로 55	126.9269527	35.1647158	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	582	578	581	584	584	583	582	582	587	588	581	593	576	577	581	580
S050000215	광주동운초등학교	광주	북구	광주광역시 북구 북문대로8번길 21	126.8847617	35.1750076	26	25	24	22	21	20	19	18	18	18	17	16	17	17	14	12	766	738	620	553	499	436	415	388	356	330	314	308	300	267	238	220
S050000216	광주동초등학교	광주	북구	광주광역시 북구 석곡로 527	126.9506153	35.2057679	7	7	7	7	6	6	7	7	7	7	7	7	7	7	7	7	84	86	90	74	64	53	59	81	86	89	82	84	65	56	58	57
NONE	광주동초등학교충효분교	광주	북구	광주 북구 충효동529-2	127.0030155	35.1811209	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S050000218	광주동초등학교충효분교장	광주	북구	광주광역시 북구 충효샘길 14-30	127.002737	35.181335	0	0	4	3	4	7	6	6	6	6	6	6	6	6	6	6	0	0	21	14	13	20	25	35	40	37	38	41	35	36	26	19
S050000219	광주문화초등학교	광주	북구	광주광역시 북구 군왕로 135	126.9317487	35.1737695	32	32	33	33	32	31	29	30	29	31	32	32	32	30	27	25	1014	949	922	833	770	702	688	691	674	693	706	721	671	602	554	473
S050001440	광주북초등학교	광주	북구	광주광역시 북구 하서로 985	126.914075	35.246368	0	0	0	0	0	0	0	6	6	6	6	6	6	7	7	7	0	0	0	0	0	0	0	104	109	102	111	107	100	86	74	71
S050000222	광주서림초등학교	광주	북구	광주광역시 북구 서림로 113	126.899312	35.162874	24	24	22	22	22	20	18	18	18	17	17	16	14	19	20	19	754	723	630	583	490	436	381	367	351	325	321	298	299	292	354	369
S050000223	광주서산초등학교	광주	북구	광주광역시 북구 우치로 263	126.904062	35.188876	24	24	23	23	21	20	18	19	17	18	18	17	16	16	16	17	746	687	580	527	488	424	401	374	340	348	331	336	297	296	296	277
S050000225	광주수창초등학교	광주	북구	광주광역시 북구 금남로 99	126.906555	35.1568515	11	10	9	8	7	7	7	7	6	6	6	6	6	6	6	6	281	247	204	183	140	119	112	95	103	90	90	73	67	56	60	50
S050000226	광주양산초등학교	광주	북구	광주광역시 북구 연양로 33	126.8714565	35.2071203	35	37	39	37	37	36	36	35	32	30	30	29	25	25	25	24	1114	1071	1000	969	881	860	813	728	704	631	628	604	539	518	465	442
S050000227	광주용봉초등학교	광주	북구	광주광역시 북구 서암대로144번길 11	126.900725	35.169293	20	19	18	18	16	15	15	15	14	14	13	13	12	13	13	12	551	505	427	384	337	322	291	252	231	220	195	197	169	169	176	157
S050000229	광주우산초등학교	광주	북구	광주광역시 북구 서방로63번길 67	126.920363	35.17596	25	23	24	20	19	19	16	14	12	12	12	12	12	13	11	10	730	632	579	490	441	357	329	300	269	258	238	224	211	203	182	163
S050000230	광주운암초등학교	광주	북구	광주광역시 북구 서강로 79-14	126.8709405	35.1805316	35	36	37	35	34	34	32	31	31	30	33	33	40	39	40	31	1154	1055	976	899	844	802	754	729	708	685	698	704	888	888	880	632
S050000234	광주중흥초등학교	광주	북구	광주광역시 북구 경양로197번길 25	126.91315	35.160765	13	12	11	10	9	9	8	8	7	7	7	7	7	19	20	22	320	281	240	193	172	146	129	125	105	94	100	110	112	322	365	371
S050000235	광주지산초등학교	광주	북구	광주광역시 북구 하서로 637	126.8856758	35.2313712	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	73	59	60	60	59	43	60	83	98	104	109	110	133	135	131	131
NONE	광주지산초등학교북분교장	광주	북구	광주광역시 북구 하서로 985	126.914075	35.246368	5	6	6	6	6	6	6	0	0	0	0	0	0	0	0	0	56	78	79	74	78	91	99	0	0	0	0	0	0	0	0	0
