"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수(계)","학생수(계)","학급당학생수"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000975","한벌초등학교","02","공립","N","","2","2","2","2","3","2","2","0","15(2)","259(9)","17.27"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000976","한솔초등학교","02","공립","N","","1","2","2","2","2","3","2","0","14(2)","236(11)","16.86"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000978","흥덕초등학교","02","공립","N","","2","2","2","2","3","2","3","0","16(3)","238(13)","14.88"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110000998","가흥초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","42(0)","7"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001003","금가초등학교","02","공립","N","","1","1","1","2","1","1","1","0","8(1)","135(3)","16.88"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001006","노은초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","44(0)","7.33"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001011","단월초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","50(0)","8.33"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001012","달천초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","40(0)","6.67"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001013","달천초등학교매현분교장","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","27(0)","4.5"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001015","대미초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","48(2)","6.86"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001017","덕신초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","74(3)","10.57"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001020","동량초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","58(2)","8.29"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001031","목행초등학교","02","공립","N","","2","2","2","3","3","3","1","0","16(1)","345(1)","21.56"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001034","산척초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","33(2)","4.71"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001045","세성초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","50(3)","7.14"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001049","소태초등학교","02","공립","N","","0","1","0","1","1","1","0","0","4(0)","17(0)","4.25"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001053","수안보초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","35(0)","5.83"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001057","수회초등학교","02","공립","N","","0","1","1","1","1","1","1","0","6(1)","24(2)","4"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001060","앙성초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","39(3)","5.57"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001064","엄정초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","47(0)","7.83"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001065","연수초등학교","02","공립","N","","1","1","2","1","1","2","1","0","9(1)","125(1)","13.89"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001068","오석초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","32(0)","5.33"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001069","충주용산초등학교","02","공립","N","","3","3","4","4","5","5","1","0","25(1)","569(6)","22.76"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001070","용원초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","50(3)","7.14"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001075","주덕초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","53(1)","7.57"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001079","충주교현초등학교","02","공립","N","","2","2","2","2","2","2","1","0","13(1)","250(2)","19.23"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001080","충주남산초등학교","02","공립","N","","5","5","5","5","6","7","2","0","35(2)","805(10)","23"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001081","충주대림초등학교","02","공립","N","","2","2","2","2","2","2","1","0","13(1)","209(6)","16.08"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001082","충주삼원초등학교","02","공립","N","","2","2","2","2","2","2","2","0","14(2)","228(11)","16.29"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001083","충주성남초등학교","02","공립","N","","3","4","3","4","3","5","2","0","24(2)","512(8)","21.33"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001087","충주예성초등학교","02","공립","N","","1","1","1","1","1","1","2","0","8(2)","119(9)","14.88"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001089","충주중앙초등학교","02","공립","N","","2","3","2","2","2","3","1","0","15(1)","310(5)","20.67"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001090","칠금초등학교","02","공립","N","","2","3","2","3","3","3","1","0","17(1)","342(5)","20.12"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001091","탄금초등학교","02","공립","N","","4","4","4","5","5","6","1","0","29(1)","702(4)","24.21"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110001837","초강초등학교","02","공립","N","","0","0","2","1","2","1","1","0","7(1)","21(3)","3"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110001845","장락초등학교","02","공립","N","","6","5","6","7","7","7","2","0","40(2)","931(12)","23.28"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001857","죽림초등학교","02","공립","N","","4","4","3","4","4","4","1","0","24(1)","539(4)","22.46"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001858","산성초등학교","02","공립","N","","7","8","9","9","10","10","1","0","54(1)","1382(5)","25.59"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001859","주중초등학교","02","공립","N","","5","6","5","6","6","6","2","0","36(2)","874(9)","24.28"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001860","사천초등학교","02","공립","N","","5","5","5","5","6","5","2","0","33(2)","733(8)","22.21"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001861","서경초등학교","02","공립","N","","3","3","3","4","4","4","1","0","22(1)","531(6)","24.14"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001862","봉덕초등학교","02","공립","N","","3","4","4","3","4","4","2","0","24(2)","542(9)","22.58"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001863","용성초등학교","02","공립","N","","4","4","4","4","6","6","3","0","31(3)","681(20)","21.97"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110001865","내토초등학교","02","공립","N","","1","2","2","2","2","2","1","0","12(1)","200(3)","16.67"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001872","충주금릉초등학교","02","공립","N","","4","4","5","5","5","5","2","0","30(2)","641(7)","21.37"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001874","산남초등학교","02","공립","N","","5","5","5","4","6","7","1","0","33(1)","785(7)","23.79"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001878","샛별초등학교","02","공립","N","","4","5","4","5","7","6","1","0","32(1)","720(2)","22.5"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001886","비봉초등학교","02","공립","N","","4","5","5","5","6","6","2","0","33(2)","705(9)","21.36"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110001889","장야초등학교","02","공립","N","","3","3","3","3","4","5","2","0","23(2)","434(8)","18.87"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001891","성화초등학교","02","공립","N","","3","4","4","5","5","5","3","0","29(3)","614(16)","21.17"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001919","국원초등학교","02","공립","N","","7","7","7","7","7","7","0","0","42(0)","1095(0)","26.07"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001951","서현초등학교","02","공립","N","","5","6","6","7","8","8","2","0","42(2)","1011(14)","24.07"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001955","직지초등학교","02","공립","N","","5","4","5","5","5","4","1","0","29(1)","648(6)","22.34"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001958","솔밭초등학교","02","공립","N","","10","9","10","10","11","10","0","0","60(0)","1843(0)","30.72"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110001998","동성초등학교","02","공립","N","","6","7","6","6","6","6","1","0","38(1)","918(6)","24.16"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002003","양청초등학교","02","공립","N","","5","4","4","4","3","2","1","0","23(1)","507(7)","22.04"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002005","창리초등학교","02","공립","N","","12","11","10","10","8","7","2","0","60(2)","1499(7)","24.98"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110002199","청주소로초등학교","02","공립","N","","8","7","6","6","5","4","1","0","37(1)","870(7)","23.51"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110002200","청주내곡초등학교","02","공립","N","","10","12","10","9","9","8","2","0","60(2)","1462(7)","24.37"
