sido	gu	name	class_2008	class_2009	class_2010	class_2011	class_2012	class_2013	class_2014	class_2015	class_2016	class_2017	class_2018	class_2019	class_2020	class_2021	class_2022	student_2008	student_2009	student_2010	student_2011	student_2012	student_2013	student_2014	student_2015	student_2016	student_2017	student_2018	student_2019	student_2020	student_2021	student_2022
서울	금천구	서울시흥초등학교	47	44	41	40	38	38	34	34	33	32	31	32	30	28	29	1420	1307	1154	1089	969	908	838	830	788	709	675	628	566	534	491
서울	금천구	서울신흥초등학교	26	25	24	21	20	19	18	34	32	33	31	32	30	30	28	722	673	615	525	457	415	389	783	737	711	683	687	639	595	540
서울	금천구	서울안천초등학교	29	29	28	27	24	22	19	19	18	17	18	17	16	16	15	848	812	702	648	575	508	447	399	362	310	292	286	283	274	248
서울	금천구	서울영남초등학교	30	27	24	22	21	21	20	20	19	20	20	19	19	16	15	768	692	588	504	438	383	374	361	356	335	325	346	320	269	246
서울	금천구	서울정심초등학교	36	32	31	29	26	25	24	24	22	22	22	22	21	20	19	946	846	766	673	589	534	495	466	414	405	392	364	335	332	321
서울	금천구	서울탑동초등학교	42	41	41	39	37	33	32	30	28	28	27	27	28	26	27	1185	1140	1049	943	839	753	694	627	573	538	535	539	509	491	488
서울	금천구	서울흥일초등학교	27	25	23	20	19	19	19	0	0	0	0	0	0	0	0	721	644	589	522	471	451	431	0	0	0	0	0	0	0	0
서울	노원구	상명초등학교	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	758	766	775	762	750	718	682	687	679	679	667	656	665	696	713
서울	노원구	서울계상초등학교	50	47	43	42	40	37	36	36	34	33	32	32	31	29	28	1442	1357	1232	1142	1043	927	889	816	771	717	652	622	573	519	483
서울	노원구	서울공릉초등학교	19	18	18	18	18	18	19	19	21	19	19	18	19	19	18	506	469	449	439	405	388	411	399	400	372	365	369	353	349	339
서울	노원구	서울공연초등학교	40	38	36	36	35	32	31	30	31	28	27	27	27	26	25	1199	1113	1019	940	867	794	706	691	650	587	572	574	526	478	462
서울	노원구	서울노원초등학교	22	21	21	19	20	18	18	18	18	18	18	18	19	18	18	551	501	477	432	391	338	329	325	324	300	321	327	308	308	297
서울	노원구	서울노일초등학교	33	33	33	33	32	29	28	26	25	24	24	23	23	23	23	1055	1030	963	876	815	746	666	612	584	557	539	529	516	494	479
서울	노원구	서울녹천초등학교	27	24	25	23	22	21	20	20	20	20	21	19	19	18	18	707	648	621	550	531	494	468	462	447	423	387	369	332	296	273
서울	노원구	서울당현초등학교	38	37	37	37	36	36	36	36	36	35	35	33	31	30	29	1115	1054	988	963	890	809	779	783	746	723	703	653	588	529	535
서울	노원구	서울덕암초등학교	39	39	39	39	39	38	36	34	31	30	30	28	27	27	27	1343	1301	1247	1204	1084	968	843	757	659	611	604	594	559	546	534
서울	노원구	서울동일초등학교	46	46	46	45	43	40	38	36	35	33	32	30	30	30	30	1511	1432	1342	1214	1115	1023	958	892	845	764	731	724	696	683	664
서울	노원구	서울불암초등학교	43	43	43	43	43	43	43	43	43	43	43	43	43	43	42	1532	1457	1381	1356	1249	1121	1122	1132	1081	1057	1018	1020	1007	930	885
서울	노원구	서울상경초등학교	46	44	43	40	42	37	37	36	35	35	35	35	35	35	35	1351	1275	1183	1112	1018	914	854	780	742	739	740	765	700	660	646
서울	노원구	서울상계초등학교	26	24	24	22	20	18	20	20	19	20	20	20	20	19	18	654	566	538	477	407	382	365	321	318	336	331	322	295	278	268
서울	노원구	서울상곡초등학교	32	32	32	32	31	29	27	26	26	25	24	23	22	24	24	949	928	864	804	747	686	651	623	578	546	476	455	440	533	523
서울	노원구	서울상수초등학교	50	50	50	50	49	46	45	45	43	41	40	39	37	35	34	1670	1576	1464	1363	1300	1193	1140	1123	1034	949	901	863	776	716	644
서울	노원구	서울상원초등학교	39	37	35	36	36	35	33	33	33	32	30	28	28	26	25	1132	1029	964	922	882	808	755	760	729	666	603	566	511	450	409
서울	노원구	서울상월초등학교	23	22	21	21	20	18	18	18	18	17	17	15	15	14	14	645	583	546	485	426	364	334	310	267	246	234	203	179	177	186
서울	노원구	서울상천초등학교	23	21	21	19	19	18	18	18	20	19	19	19	20	21	22	612	561	504	444	390	350	323	304	346	363	361	370	393	382	376
서울	노원구	서울선곡초등학교	53	51	48	46	45	43	42	42	42	41	41	39	38	38	37	1566	1449	1322	1197	1169	1031	993	933	908	886	842	804	786	744	688
서울	노원구	서울수락초등학교	40	39	42	42	40	37	37	36	35	33	32	31	30	29	28	1133	1073	1105	1084	1019	893	855	802	699	686	665	638	580	515	502
서울	노원구	서울수암초등학교	39	38	39	36	35	32	30	29	27	27	28	27	26	26	26	1162	1080	1061	949	854	736	654	669	617	604	610	617	599	581	582
서울	노원구	서울신계초등학교	27	27	26	24	24	23	22	21	21	21	21	21	20	19	18	768	745	662	597	539	487	476	436	407	395	399	392	333	290	277
서울	노원구	서울신상계초등학교	40	37	36	33	31	29	29	27	25	24	23	22	24	24	23	1059	972	899	832	766	663	610	558	494	444	405	385	427	414	396
서울	노원구	서울연지초등학교	18	19	19	19	18	18	18	18	18	18	18	18	19	18	18	409	402	377	361	327	309	298	295	275	272	252	264	293	296	289
서울	노원구	서울연촌초등학교	42	38	37	34	34	33	32	33	32	33	33	32	32	30	30	1200	1083	1009	921	846	799	759	802	776	755	737	679	652	595	561
서울	노원구	서울온곡초등학교	43	41	39	38	36	33	33	32	31	30	30	31	31	29	29	1291	1233	1145	1047	967	854	818	762	726	726	737	707	675	639	607
서울	노원구	서울용동초등학교	37	36	35	34	34	31	29	28	25	23	23	21	19	18	18	1140	1032	979	893	803	692	628	583	523	479	440	409	393	319	298
서울	노원구	서울용원초등학교	35	35	35	36	36	36	36	36	36	35	35	34	33	33	32	1062	1056	1001	978	926	890	860	833	797	761	748	743	714	646	599
서울	노원구	서울원광초등학교	43	43	43	43	41	37	35	34	32	30	30	31	31	31	31	1543	1401	1304	1205	1053	894	856	821	754	757	756	769	798	759	731
서울	노원구	서울월계초등학교	20	20	19	19	18	18	18	18	18	18	18	17	16	16	16	535	517	460	432	428	411	396	392	357	327	308	295	287	286	286
서울	노원구	서울을지초등학교	60	60	60	60	60	60	57	57	57	57	57	57	57	57	57	2177	2065	1962	1869	1760	1637	1598	1609	1554	1598	1631	1688	1668	1594	1531
서울	노원구	서울중계초등학교	42	42	42	42	42	40	38	39	38	37	38	38	38	38	38	1460	1403	1329	1238	1154	1047	981	1036	994	963	928	950	940	944	884
서울	노원구	서울중원초등학교	36	32	31	31	31	30	30	31	30	28	27	26	25	24	23	1019	936	884	846	802	756	738	737	675	640	583	553	508	456	425
서울	노원구	서울중평초등학교	59	59	60	60	60	60	60	60	60	60	60	60	60	60	60	2232	2162	2091	2002	1856	1723	1687	1719	1686	1653	1639	1609	1565	1532	1424
서울	노원구	서울중현초등학교	26	24	22	21	22	20	19	19	18	17	17	16	15	14	13	661	597	514	472	432	401	372	365	307	269	253	228	177	150	139
서울	노원구	서울청계초등학교	30	30	30	31	28	27	26	24	22	21	21	21	20	19	18	916	918	822	758	686	622	582	530	444	416	407	390	318	289	292
서울	노원구	서울태랑초등학교	38	38	38	38	38	38	38	38	38	38	39	39	39	39	39	1310	1246	1166	1061	1051	1056	1037	1054	1036	1043	1031	984	932	897	921
서울	노원구	서울태릉초등학교	54	54	54	54	53	50	48	46	45	43	43	43	43	41	41	1776	1647	1555	1492	1379	1277	1212	1170	1099	988	936	880	810	777	871
서울	노원구	서울한천초등학교	49	49	49	49	48	46	47	43	43	43	43	43	43	42	42	1504	1424	1355	1322	1287	1174	1092	1070	1011	948	919	915	887	849	829
서울	노원구	청원초등학교	20	20	21	22	23	22	23	24	24	24	24	24	24	23	24	561	591	638	669	661	637	632	654	665	673	668	665	660	671	698
서울	노원구	태강삼육초등학교	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	843	864	850	852	824	797	766	739	767	745	762	764	764	761	769
서울	노원구	화랑초등학교	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	756	734	720	716	711	709	715	702	711	701	697	685	658	664	676
서울	도봉구	동북초등학교	21	21	22	22	21	22	23	23	23	24	24	24	24	24	24	616	589	603	618	636	635	651	677	685	698	699	694	691	707	742
서울	도봉구	서울가인초등학교	32	33	33	31	29	29	28	27	25	25	24	25	24	23	23	971	901	864	789	707	651	653	597	544	534	502	503	454	429	436
서울	도봉구	서울누원초등학교	42	41	45	44	44	43	44	44	44	44	44	43	44	42	42	1225	1138	1199	1171	1114	1060	1053	1072	1102	1072	1070	1019	920	808	784
서울	도봉구	서울도봉초등학교	28	27	25	24	24	24	22	22	23	24	25	25	24	23	22	763	704	584	546	512	484	465	455	470	485	499	496	454	418	395
서울	도봉구	서울방학초등학교	42	40	38	37	37	35	33	33	33	31	31	31	30	29	29	1207	1143	1048	962	884	797	739	697	669	666	672	677	620	595	581
서울	도봉구	서울백운초등학교	56	54	53	52	49	45	43	43	43	43	43	43	42	40	40	1672	1575	1457	1365	1251	1109	1028	1008	997	952	918	916	863	818	796
서울	도봉구	서울숭미초등학교	49	47	46	46	45	44	43	42	42	41	40	38	37	37	36	1439	1331	1286	1211	1128	1080	1015	950	949	901	859	812	756	744	699
서울	도봉구	서울신방학초등학교	39	37	35	33	30	28	25	25	24	22	21	20	20	20	20	1140	1046	956	882	784	718	606	558	481	444	441	417	413	391	376
서울	도봉구	서울신창초등학교	31	28	27	24	21	19	18	18	18	18	18	18	17	17	16	840	757	675	588	488	423	388	357	358	336	351	338	310	293	273
서울	도봉구	서울신학초등학교	36	36	36	32	33	31	29	28	27	26	25	25	24	23	23	1077	1000	891	817	762	672	624	591	569	534	501	481	446	428	409
서울	도봉구	서울신화초등학교	32	31	30	30	28	27	27	27	26	26	26	25	24	23	22	891	827	768	735	659	618	593	569	508	504	504	484	436	385	369
서울	도봉구	서울쌍문초등학교	50	46	43	41	38	35	36	36	35	35	35	33	32	32	32	1382	1239	1111	1020	909	836	811	796	761	746	729	690	657	637	620
서울	도봉구	서울오봉초등학교	46	45	40	37	34	30	28	26	24	22	22	20	19	19	18	1470	1301	1123	980	869	759	649	553	485	422	385	384	339	340	316
서울	도봉구	서울월천초등학교	34	32	30	28	28	28	27	28	27	26	25	24	23	23	22	934	860	781	699	636	598	582	558	504	456	455	443	397	389	369
서울	도봉구	서울자운초등학교	46	46	46	46	46	44	43	42	42	40	40	39	37	35	34	1490	1428	1406	1303	1205	1093	1087	1053	999	961	922	886	792	752	705
서울	도봉구	서울창경초등학교	61	56	53	52	50	46	43	43	43	43	43	43	43	42	42	1877	1699	1565	1461	1339	1163	1107	1079	1033	984	991	991	934	912	888
서울	도봉구	서울창도초등학교	52	51	49	45	44	43	42	42	41	41	41	40	40	39	38	1558	1394	1315	1195	1115	1043	1002	1002	949	959	970	940	890	833	780
서울	도봉구	서울창동초등학교	29	29	27	25	24	24	24	22	20	20	20	20	20	20	20	772	712	631	610	555	502	480	457	448	429	424	425	426	416	397
서울	도봉구	서울창림초등학교	55	52	50	48	48	45	46	45	44	45	45	45	44	44	44	1691	1511	1410	1329	1230	1127	1144	1082	1025	1041	1049	1061	947	938	935
서울	도봉구	서울창원초등학교	35	32	30	29	28	26	25	25	24	23	22	21	20	19	18	958	866	787	723	657	596	551	531	495	464	424	400	372	346	319
서울	도봉구	서울창일초등학교	47	47	45	45	43	40	40	41	41	40	40	40	40	40	40	1522	1434	1303	1201	1112	1046	1026	1035	1007	979	1015	975	944	918	870
서울	도봉구	서울초당초등학교	44	44	44	43	44	43	43	43	43	43	43	43	40	39	39	1400	1305	1266	1217	1140	1070	1101	1094	1081	1044	1031	1000	954	926	910
서울	도봉구	한신초등학교	23	23	23	24	24	24	24	24	24	24	24	22	21	22	23	667	671	668	705	708	683	659	637	641	631	551	529	525	529	564
서울	동대문구	경희초등학교	24	24	23	23	24	24	24	24	24	24	24	24	22	22	22	760	723	724	702	724	719	709	705	661	641	601	586	582	598	623
서울	동대문구	서울군자초등학교	31	28	27	27	24	23	21	20	20	20	20	18	18	18	18	820	729	649	574	503	452	425	394	374	350	351	311	299	291	298
서울	동대문구	서울답십리초등학교	53	50	43	40	37	37	36	39	40	41	42	46	45	44	44	1538	1387	1190	1030	911	819	772	949	935	956	959	981	914	893	913
서울	동대문구	서울동답초등학교	30	30	29	28	28	26	23	22	22	23	23	23	23	23	23	922	894	801	733	667	573	539	523	496	512	513	508	502	473	493
서울	동대문구	서울배봉초등학교	37	37	37	36	35	32	32	29	28	27	27	25	24	22	22	1041	1044	907	856	793	738	684	645	582	554	571	506	476	449	460
서울	동대문구	서울삼육초등학교	22	23	24	24	24	24	24	24	24	23	23	23	23	23	24	723	759	771	764	763	762	731	696	666	662	638	664	655	675	716
서울	동대문구	서울신답초등학교	31	30	29	29	29	26	25	25	24	24	27	25	24	24	24	846	789	716	705	645	596	578	521	474	453	443	477	450	468	499
서울	동대문구	서울안평초등학교	41	39	39	38	41	41	42	43	43	43	44	44	44	44	44	1198	1147	1068	1032	1035	988	1033	1064	1062	1066	1071	1098	1063	1057	1060
서울	동대문구	서울용두초등학교	26	28	29	25	26	25	23	23	22	22	21	22	21	20	21	672	636	605	597	567	529	498	489	464	450	433	431	406	373	433
서울	동대문구	서울이문초등학교	57	53	51	47	44	43	39	38	39	39	42	42	40	39	39	1630	1500	1363	1226	1071	997	941	905	881	868	924	922	867	808	786
서울	동대문구	서울장평초등학교	37	37	37	37	37	38	39	39	39	40	41	41	41	44	46	1063	1041	1020	1019	1042	1064	1083	1148	1136	1153	1099	1111	1119	1116	1095
서울	동대문구	서울전곡초등학교	43	43	43	40	38	41	36	34	30	27	25	23	21	20	19	1269	1168	1103	975	900	811	767	694	595	544	497	466	421	365	325
서울	동대문구	서울전농초등학교	39	34	27	25	24	32	29	30	30	30	37	39	40	42	43	1100	876	687	606	527	488	653	639	640	665	743	901	927	966	1036
서울	동대문구	서울전동초등학교	38	36	35	36	36	36	36	36	35	35	35	36	35	36	34	1060	945	865	914	879	819	822	825	798	781	770	820	765	765	696
서울	동대문구	서울종암초등학교	38	36	36	34	32	30	31	30	30	30	30	28	27	26	26	1083	969	885	826	735	694	684	685	677	669	620	573	544	500	464
서울	동대문구	서울청량초등학교	53	51	51	50	48	45	43	43	40	41	42	40	37	34	33	1544	1453	1373	1297	1175	1074	1022	992	924	916	909	800	733	678	655
서울	동대문구	서울홍릉초등학교	36	33	32	32	28	25	23	23	23	22	22	22	21	21	19	969	865	796	742	633	561	519	493	489	459	452	446	418	390	353
서울	동대문구	서울홍파초등학교	33	31	29	28	27	24	24	24	22	19	18	18	18	18	16	863	769	690	627	597	518	492	483	404	359	323	298	262	241	220
서울	동대문구	서울휘경초등학교	43	40	36	31	31	28	25	22	21	21	21	20	19	18	17	1192	1057	886	772	654	567	506	442	426	406	382	361	341	306	291
서울	동대문구	서울휘봉초등학교	36	37	38	39	39	38	38	37	35	34	33	37	36	35	36	1047	1006	1027	1021	984	935	896	868	817	788	765	766	770	733	747
서울	동대문구	은석초등학교	21	21	22	23	24	24	24	24	24	24	24	23	24	23	24	630	631	645	669	711	735	756	756	711	678	657	658	643	647	676
서울	동작구	서울강남초등학교	62	62	62	62	59	48	45	43	40	39	39	40	39	37	37	2184	2019	1823	1635	1483	1142	1078	993	934	882	877	887	826	791	785
서울	동작구	서울남사초등학교	41	39	40	38	38	36	32	31	28	27	27	27	26	26	26	1142	1083	1043	961	870	818	745	721	662	638	609	587	545	525	527
서울	동작구	서울남성초등학교	36	31	28	26	27	26	27	28	29	30	31	30	30	30	29	972	796	727	658	614	615	611	634	641	668	673	675	608	600	537
서울	동작구	서울노량진초등학교	32	29	27	25	25	23	21	21	20	20	20	19	18	18	16	826	744	659	609	544	474	460	407	374	369	342	310	271	271	242
서울	동작구	서울대림초등학교	53	52	51	51	50	48	48	47	47	47	48	47	47	46	50	1959	1780	1640	1510	1385	1292	1302	1229	1265	1235	1228	1169	1103	1013	1039
서울	동작구	서울동작초등학교	36	32	31	27	24	27	22	21	21	21	20	20	20	21	25	943	808	723	619	544	496	500	493	462	433	399	430	418	440	527
서울	동작구	서울문창초등학교	41	40	40	37	39	36	33	31	30	29	28	29	28	26	26	1213	1144	1081	971	858	754	720	662	642	605	584	541	482	436	413
서울	동작구	서울보라매초등학교	45	47	47	47	52	52	52	52	52	52	52	55	55	55	55	1757	1755	1765	1779	1719	1753	1814	1798	1740	1721	1682	1624	1505	1456	1438
서울	동작구	서울본동초등학교	14	13	13	13	13	13	13	13	13	13	13	10	10	9	9	339	300	278	246	219	202	186	166	148	126	112	102	94	109	120
서울	동작구	서울삼일초등학교	29	32	34	36	36	36	36	36	36	36	36	37	37	37	37	744	877	923	977	1009	1003	1009	1025	986	985	994	1041	1006	1010	998
서울	동작구	서울상도초등학교	55	52	50	47	47	48	47	44	43	44	45	45	45	44	43	1697	1554	1405	1269	1226	1172	1117	1068	1019	1050	1032	1019	988	920	868
서울	동작구	서울상현초등학교	0	0	0	0	0	26	30	39	39	39	39	39	39	39	39	0	0	0	0	0	641	876	950	987	1012	996	957	906	861	780
서울	동작구	서울신길초등학교	48	48	48	48	48	47	46	46	46	46	47	47	47	47	47	1710	1575	1556	1491	1437	1370	1336	1351	1318	1368	1349	1268	1214	1135	1097
서울	동작구	서울신남성초등학교	37	36	36	34	34	30	30	28	27	25	25	25	25	26	26	1067	1012	934	873	807	729	713	666	611	555	537	536	510	528	517
서울	동작구	서울신상도초등학교	54	52	51	51	51	52	51	50	50	52	53	53	53	58	58	1660	1620	1562	1509	1397	1306	1260	1211	1224	1328	1360	1403	1374	1438	1463
서울	동작구	서울영본초등학교	35	35	35	37	38	38	38	38	38	38	38	38	38	38	38	1096	1094	1074	1079	1061	1057	1055	1050	1032	1014	988	987	991	936	858
서울	동작구	서울영화초등학교	38	38	38	36	34	33	30	27	26	25	24	24	24	24	24	1117	1077	1013	920	866	740	661	619	555	510	493	487	490	481	436
서울	동작구	서울은로초등학교	38	35	32	28	28	28	27	26	26	26	28	30	31	32	34	1064	917	785	699	615	608	574	580	573	584	555	637	674	682	714
서울	동작구	서울행림초등학교	21	20	20	19	19	17	17	17	15	16	16	16	15	15	14	544	499	481	468	413	379	343	329	312	303	288	280	263	249	241
서울	동작구	서울흑석초등학교	29	28	26	27	29	30	30	30	29	27	28	30	29	28	28	788	709	646	647	661	701	677	679	598	550	549	595	573	570	545
서울	동작구	중앙대학교사범대학부속초등학교	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	974	962	947	945	948	919	879	843	804	762	719	722	712	723	727
서울	마포구	서울공덕초등학교	39	38	37	38	35	36	34	33	32	32	31	31	30	32	33	1095	1006	909	898	868	816	812	800	774	749	710	702	664	694	713
서울	마포구	서울동교초등학교	60	60	60	60	57	55	52	49	47	46	44	42	38	37	37	1951	1862	1747	1656	1542	1409	1342	1268	1159	1092	1065	1009	913	862	834
서울	마포구	서울마포초등학교	49	47	46	45	43	41	41	40	39	38	39	36	35	35	35	1446	1331	1215	1141	1063	965	962	923	896	871	832	830	770	770	752
서울	마포구	서울망원초등학교	18	18	18	18	18	18	18	16	16	17	18	17	15	14	12	505	487	466	424	408	401	372	349	346	338	334	324	294	266	245
서울	마포구	서울상암초등학교	32	36	38	37	36	36	36	36	36	34	34	30	27	25	25	888	894	929	913	892	859	858	840	791	732	699	667	605	557	531
서울	마포구	서울상지초등학교	26	29	29	31	31	31	38	38	38	37	36	34	33	31	30	728	798	856	898	911	926	913	920	851	844	805	775	721	661	628
서울	마포구	서울서강초등학교	40	40	43	43	43	45	44	45	44	44	43	43	45	44	46	1135	1123	1183	1158	1094	1076	1037	1083	984	986	982	1012	1008	984	1022
서울	마포구	서울서교초등학교	53	53	52	49	47	43	42	38	36	32	30	28	25	24	22	1814	1645	1478	1323	1227	1076	1016	936	827	750	680	641	565	508	441
서울	마포구	서울성산초등학교	58	55	53	49	45	43	42	40	39	40	40	36	33	33	33	1693	1536	1374	1260	1121	1022	995	932	889	856	823	803	726	688	686
서울	마포구	서울성서초등학교	39	37	37	37	37	34	34	35	35	33	32	31	30	29	27	1184	1111	1040	981	929	843	814	814	785	741	729	688	623	566	525
서울	마포구	서울성원초등학교	38	36	36	34	34	32	32	29	27	26	26	24	21	20	19	1118	1010	946	900	819	755	763	707	646	585	570	540	444	397	376
서울	마포구	서울소의초등학교	39	38	36	33	30	28	25	27	25	25	24	23	23	22	22	1096	975	873	792	690	621	557	534	548	531	512	491	474	437	458
서울	마포구	서울신북초등학교	40	40	40	40	42	42	42	42	42	42	42	40	39	38	37	1420	1339	1282	1273	1201	1218	1187	1144	1029	1015	971	940	898	841	793
서울	마포구	서울신석초등학교	39	39	39	38	38	36	36	36	36	37	37	38	38	36	35	1157	1053	1035	926	911	815	804	791	764	820	815	822	763	706	706
서울	마포구	서울아현초등학교	41	30	26	26	21	19	18	27	30	31	27	26	28	29	30	1164	781	656	544	463	389	371	614	611	583	565	539	549	563	585
서울	마포구	서울염리초등학교	37	37	38	38	38	38	40	47	49	49	49	52	52	53	59	1067	1062	1030	1029	1024	1030	1097	1282	1315	1334	1367	1413	1415	1420	1446
서울	마포구	서울용강초등학교	28	28	27	26	26	26	26	24	22	21	21	24	24	25	27	799	775	724	643	620	559	510	481	436	420	403	475	455	532	526
서울	마포구	서울중동초등학교	44	40	36	34	31	30	28	28	27	27	27	27	26	26	25	1300	1019	911	844	772	658	601	607	549	549	571	577	556	522	505
서울	마포구	서울창천초등학교	14	14	14	14	14	14	14	14	14	13	9	9	11	12	12	324	313	297	270	252	223	229	209	188	169	144	129	152	150	159
서울	마포구	서울하늘초등학교	0	0	0	36	39	40	42	44	44	44	44	44	43	37	29	0	0	0	744	938	964	1079	1166	1284	1218	1153	1095	922	739	611
서울	마포구	서울한서초등학교	20	19	18	16	15	14	14	14	15	14	14	18	21	25	36	478	417	363	319	257	230	210	204	198	184	243	346	406	546	722
서울	마포구	홍익대학교사범대학부속초등학교	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	556	555	537	537	518	520	521	513	491	483	459	454	452	479	486
서울	서대문구	경기초등학교	26	26	26	25	25	25	24	24	24	24	24	24	24	24	24	785	756	747	735	734	739	691	665	637	608	583	569	564	570	575
서울	서대문구	명지초등학교	30	30	30	30	30	30	30	30	30	30	30	29	28	29	30	714	720	717	709	712	715	715	714	717	696	676	678	663	657	685
서울	서대문구	서울가재울초등학교	0	0	0	0	0	0	0	0	55	55	58	62	63	66	66	0	0	0	0	0	0	0	0	945	1243	1386	1547	1639	1698	1695
서울	서대문구	서울고은초등학교	37	36	36	33	30	29	27	25	25	25	25	27	25	26	26	1050	974	932	830	734	645	581	546	513	518	500	547	534	509	506
서울	서대문구	서울금화초등학교	28	27	25	26	25	25	25	27	29	29	30	30	27	26	24	768	683	604	591	577	563	583	608	654	634	648	600	557	519	465
서울	서대문구	서울대신초등학교	18	18	18	17	14	13	13	13	13	13	12	13	13	13	13	373	352	337	299	277	250	260	239	219	205	195	192	179	180	184
서울	서대문구	서울미동초등학교	29	29	30	32	31	30	28	28	25	25	23	21	21	19	17	952	873	846	797	745	713	657	649	570	533	487	437	379	314	308
서울	서대문구	서울북가좌초등학교	70	64	58	53	55	60	60	61	57	57	57	54	54	54	55	2219	1727	1586	1424	1315	1516	1480	1532	1437	1415	1367	1305	1297	1249	1226
서울	서대문구	서울북성초등학교	38	36	37	31	23	20	18	19	25	28	28	33	37	41	41	988	949	912	679	480	405	362	351	410	502	607	679	727	922	920
서울	서대문구	서울안산초등학교	43	43	43	40	39	38	36	36	34	33	33	32	33	33	33	1251	1161	1086	1011	958	897	847	826	783	769	757	719	709	691	645
서울	서대문구	서울연가초등학교	75	75	75	73	73	71	67	63	58	51	48	52	61	62	65	2602	2418	2317	2171	2008	1867	1736	1576	1334	1195	1150	1252	1446	1467	1549
